produto_id;regressao_linear
4569;4.638892488760221
4688;1.4196420156545448
5007;1.8239434553216363
5070;2.211232779941893
5132;2.8762534923125025
5329;1.7056165567386548
5402;3.084919087071752
5463;1.7184172289612076
5524;39.378666882042936
5528;39.69655278360257
5557;1.9516863355754328
5851;3.221017862754684
5931;1.4993643930441916
6020;1.1979940453305795
6233;2.4901585697822286
6279;40.77310967587271
6281;2.6774682729707475
6399;2.4519038435455496
6556;1.2031100606156195
6659;39.58693891490973
6810;1.165664686484091
6924;5.707474976888711
6951;4.026376023916356
6964;4.985173696558173
6970;5.012871266676571
7009;1.8852369848513426
7050;4.913034588244355
7103;2.8181892779569226
7362;1.2762170806548025
7372;1.9397849066329103
7430;5.355165322460803
7822;1.5642017982824676
7844;42.24055323118497
7968;1.5450572135092173
8111;1.553601051671106
8199;3.0933356151004237
8347;2.363973062919382
8559;41.039855259427085
8749;39.67104581485375
8873;40.39253322406706
8978;39.76866852299011
8991;2.2491890870288267
9075;39.75895788919572
9200;43.524482332259325
9287;2.388193234762153
9584;1.69891224205056
9931;40.50280074360994
9944;40.76021715437966
10034;41.01560429529833
10206;2.093683025359849
10221;1.8934257883181496
10287;8.836044493022023
11960;6.125051842866054
12177;7.9577867223302885
12424;1.1252976326377737
15757;3.7511374925455456
19141;2.4191054991338503
19372;39.91639260937414
19669;7.781378433141998
242;96.38867390178171
2259;2.0910902778563645
9833;1.9530579477257937
15915;40.1229636443675
19617;1.5680328974763593
1505;42.11203128736752
2304;1.942156861246127
5212;1.3874575100623225
8790;2.1218321230102006
18564;2.914131516762017
4945;1.6590194488701688
20;1.7296376538099936
60;6.451847946601483
335;39.85863176250723
341;1.3638425766948532
514;3.0122328455352307
1085;2.460258544875959
1518;41.100630285200516
1826;1.4431232457434384
1865;40.968322636569496
2080;1.7980487028473588
2087;2.900831137104019
2153;40.029618289606674
2206;1.6614907285728782
2286;2.1448244733951034
2341;1.4518861066997446
2354;1.9333106052226567
2421;1.149996238854731
2423;1.312044527277579
2474;1.48026415965657
2518;40.18436175857542
2528;1.7890009705186272
2580;40.84902609564584
2719;3.17735619527664
2727;2.0897828364281543
2870;3.592767685628934
2935;41.66096071124178
2941;41.160393539153326
3382;2.344927784388375
3402;41.7395316550966
3459;1.0464348036921627
3553;1.8655717042864521
3560;1.8288797934092418
3626;1.7080019369552104
3628;-1.476246390367909
3700;9.09736919507648
3756;39.74590868032593
3757;8.87684860348515
4081;-2.4436977001613815
4126;7.917126075942799
4171;2.191914513214972
4189;-1.0804636796711737
4243;38.57345947539385
4313;41.29599392663879
4542;1.6239329778493325
4573;1.6105612786672054
4576;4.223785058284272
4586;41.48640103680717
4710;1.4706114939025103
4728;2.4633174701746707
4740;7.170066637991784
4744;22.62739002570528
4805;41.322787380751855
4873;40.00979390217775
5052;2.055524222672502
5124;40.27673232072428
5639;1.277869932524014
5714;1.1036995199592938
5736;41.58986211307402
5831;1.539981870477246
5986;-1.7426798587899233
6032;1.7082422145175247
6153;1.2663199482696128
6183;40.89151497827241
6280;1.9905850388866009
6383;2.1731302356777
6871;1.6982433749243424
6923;19.766971070315503
7267;0.5994498235855439
7287;1.3472877664670915
7315;40.5899121700005
7342;1.37585376574854
8039;39.35413350018578
8155;1.2311453840811828
8262;1.5430605505179706
8348;2.5439564489619344
8741;1.1563538442262542
8879;40.822382885120426
8900;2.1621640189277507
9073;1.2620843374316109
9101;41.69217053218292
9555;1.2634838215532973
9825;41.91172893063734
10333;42.20593281889792
10545;1.503188567434788
18286;1.131024973656889
19534;40.65189884694908
19535;41.442369339435245
19622;42.14414352226285
19676;1.4624159127432088
19681;8.43518042011918
3909;3.0637585194899972
19733;0.6884392778138182
1905;3.852632669049934
3961;4.954479691611476
1260;2.955735157484636
3571;40.55690259554241
4659;39.41262691212644
5604;39.31413951024036
1498;1.6856891205748878
2296;40.93662664021176
2373;40.21396986412272
5386;1.7235133497101671
33;1.640568063475832
34;40.43194181488004
57;2.2281311207187717
117;3.5032221321549097
184;41.90561996463381
308;7.163886609943153
522;1.0380152911728
989;1.895984565853345
1259;40.97227283007179
1387;2.1886464130500545
2086;1.7224169144335135
2344;1.4209172000500396
2375;39.492212928140546
2413;7.313411807882243
2835;3.002643859060306
2861;5.203540657285133
2923;1.5674336989824198
3000;2.8349275027094043
3046;1.4574722701023015
3166;1.260087635591157
3334;2.0605011301566742
3367;1.2556159757465053
3370;2.742718134248716
3419;3.0906020496893154
3423;1.6931029684561472
3488;1.8911345990739488
3555;19.98702947288414
3642;40.06780231845299
4204;1.867257747081946
4321;40.703116295371075
4433;39.5458219797046
4521;1.5386416420512028
4574;40.83412761153202
4583;2.4790707051158614
4732;0.9426166280880053
4775;40.648161847284
4884;45.001570032505924
4923;1.3525829067039927
5090;1.1455920030930202
5117;39.30624975000931
5229;42.840642625997
5507;39.658516712111634
5530;40.05515604458373
5791;41.737476632452626
6675;1.0603185899738645
6709;38.2025121014106
6883;40.06739786091752
7954;40.693053781414015
9974;1.2852947521368545
10062;41.83882335013837
14130;-1.4880751845648783
18565;1.7284425762226456
18892;11.133870936216804
19483;41.89662347442275
19492;44.35325010202943
4261;2.2414536958143643
7087;2.101813288223206
5988;1.3854474422109926
9832;1.405917924506999
1902;1.5332751759992302
2263;54.28558589382368
2583;2.256806552831842
2990;1.897500195393163
2996;10.17895750061355
2997;3.6281892225391146
3053;39.428317620051075
3556;6.294484925133569
3649;2.4197693749715703
4580;8.324581848993482
5029;1.5647536030821327
5054;1.2610313184942297
5075;2.3752807889780696
5392;40.164594187465525
5969;40.37645606138246
6227;39.86397237199595
6438;6.164534086675344
6440;1.3564518590357115
6639;1.1216701330531407
6872;40.19857112256123
6927;2.780357698783468
6960;3.0470151750029513
7434;1.9220237596194625
7780;2.2571874419802294
7979;1.284434487156723
8263;3.876924128943864
8798;40.13288690010444
8901;3.0339531308879737
8908;2.741675512747419
9020;1.4053247107621414
9384;1.6636337513068435
10437;1.823744271021689
10750;2.541678214587233
10797;40.28175159598483
11131;1.3073805813634911
11167;1.4551261266095148
11613;1.2936780409939015
11793;1.4402105523450053
11886;1.8286221558080988
11889;3.6406003791427137
11908;40.94029468622349
13970;40.01912136381703
14613;180.92743638688526
14615;86.47491912511899
16936;39.75354059958343
17859;41.64404220888287
512;1.248136242732119
674;1.8480219977072445
1137;4.511551574082977
1597;42.71806799634729
1861;4.751629834540063
2150;1.346008476893614
3443;1.4423490169702016
3490;1.0896196701939058
3735;1.715253118133678
4681;1.3343898270527965
5574;7.409745865496522
6429;2.218792002714014
6667;1.1004856432403465
6925;5.789794056730186
7843;2.9758097065297955
8732;3.348717575147341
9626;10.335563137623035
11021;5.59885814922837
11161;1.961249513299009
11225;6.951258275375634
11933;1.474986850857186
12118;5.544268511255405
12413;7.165276900508047
17397;2.9353286999310857
5850;1.1169483480853823
1553;2.7584163019723915
15131;29.45149625287268
39;2.9423874843928495
55;2.221469421897071
63;3.489826336579921
112;1.3317962377847872
122;3.162793039573992
343;1.1262923702489815
595;5.610295022470217
704;43.01298080804736
1135;1.2486365918009557
1303;1.0689641474614724
1436;1.4039923169974364
1593;3.398525066287671
1825;2.0342708051781333
1915;8.332932897745204
1949;1.448774017312777
2101;1.4761892623699673
2165;1.3978489386031954
2172;40.10403687558596
2447;40.74488037607537
2478;1.4051753140067067
2513;1.6232187949231092
2587;1.3310681390949775
2665;1.5106247215939463
3161;4.4426975338483485
3372;1.3785029875410457
3376;1.8154086121810638
3379;1.559386422032777
3450;1.3250358742310748
3726;6.525100701012039
4071;39.6878570088861
4182;40.592248792211706
4402;2.770118439832414
4458;4.653593565256428
4507;6.977720812778304
4908;2.6766573801741447
5057;1.4265640000394157
5284;1.6986804094094694
5389;1.2435905028096368
5404;1.1469981247088858
5431;1.486157705367032
5457;3.6153603006042485
5468;40.51490687997808
5957;1.57056685402093
6049;40.392213339248215
6237;7.097809241466508
6744;1.3992546588504367
7282;3.3234630844195725
7448;2.3193152947694378
8139;37.71164048303903
8260;2.441993234532847
8465;1.9449559838998125
8764;4.0101380921400835
8827;7.68123224693069
9140;2.2135724881521446
9288;39.24989917191499
9560;1.249101027083162
9849;7.713114518015647
9932;1.6338331253991911
9934;1.2459891085931132
9980;2.5217730822953053
10217;2.299923336255401
10335;1.7586444995913997
11128;1.6530144919192902
11746;1.33382305995441
12795;39.78917268737799
12992;3.618119168869123
12997;3.343905747351253
14188;3.0815438817878333
14616;105.41522624162556
19326;1.4865401478027596
19674;2.396874365441253
6938;1.9882990631655382
4944;39.469998983137025
1139;1.9084803719204317
4215;1.564314391886063
5126;39.95986979827467
91;1.9136258271542042
1253;2.874718051351649
1257;2.902326214532866
1823;1.7589341946372428
1917;2.822474135689713
1970;1.3987005417322085
2277;2.156854223957554
4238;40.84200318059251
4400;1.7911106125588945
4778;40.314526063899
4785;40.84972230844485
4889;41.77162758083222
4989;1.9512208059313485
6396;2.5640235189616623
6842;1.49341991283741
6953;2.2006605056206348
8457;1.2348544375614243
9940;1.1705809739902737
18555;40.65382983877344
19140;1.6110125447884922
19533;39.884220975821215
19847;2.0785922155143477
5437;1.2756497091154402
5716;4.480923564424782
9556;1.8644163212857117
83;3.898894637655994
1128;1.548822826869896
1285;1.9199508264021226
1554;1.6601290440267733
1590;1.1885776592095558
2152;1.2739204966935718
2340;1.2741830659131024
2353;39.93407400743746
2517;40.53099477263451
2557;2.1246828709029457
2664;2.1207630069321968
3385;1.7258705061604367
3420;2.189158492691217
3475;2.669775535176307
3661;3.286047480183776
3813;2.0251779514047854
4146;2.219833854295859
4550;39.259639455340256
4947;40.55558747287883
5027;1.5652956828641038
5035;39.77418323630835
5267;42.347698486881576
5311;40.75525528476952
5459;2.2979451493533247
5790;1.774015553887256
5792;1.5329614242713852
5793;1.523800060801499
6199;2.4274982689091433
6285;1.3979597976725429
6441;2.408824348509694
6442;2.558232904364768
6685;1.522227787213475
6812;0.9968633011223158
7073;4.389546510468442
7092;2.540798683359457
7123;7.284436205428731
7183;3.842448738801683
7436;1.871730132209586
8512;1.303322077450083
8804;3.452527446023947
10470;2.652242494957683
10635;1.4545995025537788
11023;2.5366698994438703
19173;44.29389482543407
19279;2.897512079135079
3434;1.544387137908096
4074;39.125335320091274
4137;2.4003428317901747
5948;39.62618062600332
8033;40.7758407623848
8132;5.38413867361399
8187;2.3502541380724025
8595;2.751036318154024
8849;40.0411557426868
9897;3.6792846434586304
10636;1.5048820401626128
19368;41.46659028574274
239;1.5587171796493475
274;9.70719517487743
294;6.879686207050203
345;1.2709794054404306
488;5.18401222761147
656;1.5919870442736057
1136;1.8224355338450604
1527;1.1738191378430123
1592;1.737095349417955
1837;1.1420825454935706
1960;3.525354800483134
2239;1.0536354323267918
2856;1.4070000921280148
3330;4.6613771608614
3374;3.218478727605479
3447;2.218692780988569
4082;1.5329362187765936
4201;1.4047453662320264
4218;41.375422191794485
4546;1.2963642314702457
4687;1.4877483578430044
4689;4.386129841907734
4789;2.7022164119420666
4795;1.6753320588610645
5012;3.2032264795339183
5055;1.3737216397637626
5071;1.3614739733441827
5248;40.33841108057926
5403;2.47827156631808
5428;39.31560076142217
5578;3.5538180385894353
5862;2.5730198690480117
6111;2.990028690690378
6343;1.6398035353567806
6397;2.224270676942107
6398;2.449535511631725
6468;39.931734152103004
6680;1.3258981690535017
6967;1.4052847705600493
7113;1.8972326920060414
7114;1.7443317137158219
7207;1.7997107210659615
7240;3.792521147920345
7273;40.03010591187166
7293;1.7844799932569733
7361;1.8395134483213245
7389;1.5939821771662355
8327;2.1371081429785415
8766;3.2226780930898915
9353;1.3314124738066127
9542;3.33976120952507
9679;1.7017920672541633
9935;1.3345284662223014
9976;2.2104688570697784
10058;-1.3966173790410916
10140;3.4205567118235884
19679;1.2063704097252907
5287;1.8150276453323284
1044;43.37911562408635
4534;8.786116147153507
5984;40.48213223525014
7275;2.050717290626222
4673;40.81669671978342
35;1.7175306964276338
545;2.2011431033496
775;2.013427230775208
1343;6.1446263106029235
1824;1.3203665651738776
1922;2.0906768864970675
1943;40.682050562789854
2128;1.4141109596091899
2282;3.648222816473189
2366;-1.5233143442815469
2567;3.9582147339747404
2589;40.234792290684744
2722;1.5291950613373917
2922;1.2329747089752712
3755;3.3722666143415347
3794;1.7033888266168413
4164;1.4001679327021428
4210;39.749824905080914
4994;1.1159708569892561
5080;1.3021758150755935
5082;37.97282153243711
5522;40.46507480705351
5905;39.60862097202979
6721;1.418756722957138
6952;1.8016347310742802
7332;1.4649071102393423
8469;1.7621276706291655
9254;2.1827044563474747
9256;3.933212258004702
9472;1.8236897308311275
9933;1.4824844742883565
9937;1.2359170108847568
10334;39.992909822944746
18554;41.48133343310888
19135;42.50748290179906
19155;43.2451292800134
19282;2.355094163565019
19336;38.48671905572984
19451;40.416195871984655
1258;2.6002037296376193
6950;1.8156109631770716
17943;1.2415874571498038
9578;-6.8328192959141685
4743;61.239872314826336
6975;36.81581205658585
339;40.35373711815058
1306;39.29688601291876
1351;41.911061814531024
1631;1.388377642098485
1857;1.6366664332974206
2146;1.4921003886759356
2155;1.2703945270555481
2254;-1.4685056806668304
2720;1.3262892621709124
3384;1.152559138835568
3654;1.8300441424125078
3754;5.173749068116858
4567;2.0899469660318903
4571;1.6389961555059693
4683;1.4748113625362693
5895;41.09902496006098
5896;41.76977238172825
6210;1.3602263816195264
7115;2.5944498584469615
7270;1.463448815224279
7271;-1.4821643200869519
7272;6.912563708703609
7309;3.1250261244336075
7347;1.6624402622213807
7353;1.7605281656574574
7367;41.362249431540334
7429;2.411505146224733
8020;1.9732467164381977
8108;2.4328124556243114
8157;39.67678719655677
8270;2.1087685871808146
8540;11.828783688192724
8707;3.041043103656762
8826;-1.4739078948488777
9017;44.64042326702595
9079;40.15886341611773
11051;41.33731226542827
13946;42.357799020228406
18607;1.7775505143866517
19343;40.888929320908744
19762;41.35474510323826
19883;40.66907097019418
19933;42.91913648263239
19944;2.3871790303112106
41;40.53969905277787
990;2.359111974955477
5980;40.89947120511284
5989;1.3590672529359829
6156;2.8046408021378775
6981;4.750747304584443
7100;1.4789079694371239
7357;40.100114681508096
7816;40.57449501068339
8291;1.3224845491998751
8320;2.711094273958086
8819;42.76101230151236
19366;39.00966512207172
2093;2.1789901557510216
2692;1.735877874342713
8288;1.8252574283272607
8534;59.54177746349118
5965;40.30125387424197
5966;39.146717145646974
7331;-1.7577878152777868
10311;2.413221324731393
516;1.5354289014745877
526;1.4460373026130362
680;2.462150610036879
1024;1.1419737995959276
1206;1.6085026033438026
1207;1.919425418571024
1635;43.391701545523176
1775;3.0611751061502686
2144;1.7374859326105523
2168;1.426588443562176
2174;41.1807440253271
2208;40.94174767879279
2416;1.6727680462334773
2562;1.613031957178705
2593;1.8501870456690017
2718;40.05999661719154
2729;40.19575564843131
3113;40.782087753961264
3149;2.1731068978461754
3156;41.221629996289685
3428;1.9799011658943455
3554;1.3644691016925472
3633;2.051783446201417
3725;1.84501207894844
3963;1.9420649765949765
4076;1.3606266112439704
4643;41.13506045495306
4854;40.33132608329974
5355;1.9433151863307225
5382;1.9338156010724037
5514;37.58971552166216
5930;71.68012054501979
6290;1.80479904057603
6471;1.4024797725976739
8284;1.4277386749608485
8693;1.224377340479683
19440;40.573062224251444
19612;40.43959321794514
19652;40.835875269322564
19826;40.95078490068963
19852;2.119095206575319
19854;41.157071573404764
4191;39.28907596699492
509;1.4018098428888108
4322;2.8995953097087344
5053;2.7834021178975914
10210;41.60786906159856
6407;-0.653009878571606
342;1.6358835343349851
603;6.016928834861014
1302;2.0485315163100823
1420;40.18512295813137
1856;1.4404700436674247
1859;1.79242386730557
2103;1.2699235177702042
2127;40.71080037085449
2131;1.648061891327834
2222;2.56832228544713
2511;1.623759412399188
2731;40.20522984179103
2937;42.747389033580255
3395;41.32247555411493
3397;1.5324003794854233
3602;1.5973269434124253
4001;-1.5681996580836135
4212;1.4614062973747208
4341;36.32197142144496
4467;1.311479894854675
4784;40.21677934505954
4918;1.5313324196032152
4965;39.63107947869462
5006;39.756625417769975
5096;1.4274501798589023
5253;39.737057880348615
5717;2.7982316760972594
5852;1.9798879342380522
5961;40.42626398052188
6030;41.26881275939848
6479;40.61863539126876
6658;1.63472472079692
6955;1.2913270246751307
6977;-1.5820174727358072
7182;27.062644961684253
7308;3.508470817013412
7323;4.13676427671673
7862;1.2326634446897606
8195;41.16394009285199
8358;1.2266628649376043
9490;5.908891179819092
9491;9.775701083087197
9939;-1.2365762368291109
10379;1.3156690518509504
10911;42.88579775686381
11977;13.169402496407132
19502;38.629818329247875
19706;37.66429527496076
19856;41.576537281121595
4608;2.0399034119627784
10629;2.115212481814467
3621;2.1012306611441196
7939;2.1013014990935273
10048;-1.5508407263724593
107;-1.3632912730354232
635;39.957436636527795
879;2.8068605590565525
1231;1.4656040717191074
1399;40.30332825153161
1603;42.012381183620406
2272;42.29050148759411
2512;39.85810611816329
2546;41.53297134369878
2693;2.8840149129862565
3312;1.2824534444556435
3993;42.9444157454608
4196;-0.8875103126256293
4302;41.076745040042645
4312;40.80399631796367
4323;41.00882429435456
4329;39.387671568869
4468;1.3410644695645666
4838;1.4121971667111777
4855;40.30343956246867
5019;2.1000576686132453
5023;1.368773158423803
5026;1.4855253338675278
5213;-1.419799925680601
5458;1.3123025366472838
5614;40.91659200659674
5641;1.9445054930308108
6096;1.2443386591652268
6711;40.847008861212714
6713;2.525165927477336
6876;1.7085422224205633
6986;41.14067473244148
8171;2.617963726328845
8218;2.3066618551486746
9055;41.323623934429094
9277;5.018995588134985
9290;3.5047435613105
11269;15.731695986263057
12194;39.51658137848601
3304;42.28030963599591
3704;2.2597461102341607
4300;39.02308256606497
4301;0.7367622876852116
629;2.4090807107006014
1047;2.2328777643237467
1860;1.4690217677391373
2043;40.1933101261192
2151;1.475947908351612
2156;-1.3534768611091808
2224;40.834343934096474
2264;2.9488913417955014
2347;1.2272390039729777
2675;41.296204361336024
3917;2.696373633379174
4158;8.322719964319345
4163;1.333321109177863
4185;40.357326586489734
4295;2.3152013465471684
4325;39.37745769872523
4642;39.289306469420374
4670;39.99023403736733
5343;40.54420961677916
5914;1.8355724830398243
5920;41.500492111234955
6212;1.2279051092540738
6384;1.4165759889740328
6395;1.942559891999627
6410;2.5223520569992255
6663;1.3322789535861332
6689;-1.5318027373785006
6739;1.1456501944830821
6879;1.247902182089481
6933;2.1471308208067845
7781;41.78382895886725
7874;1.8065958413053627
8645;39.55195324086442
9581;1.5099162905257761
9959;5.01490633075289
11904;4.242312080005418
12450;13.94620760417688
14150;26.709386893586917
14239;1.4412359203882559
14322;41.12589363898725
14759;1.5176361751632368
16454;2.424850833280042
16462;2.2113114972090333
16470;2.791179125124592
17564;11.361733353481407
19104;20.134590242368013
19322;40.44699513728646
19469;36.824500429941594
19687;41.96117158140418
6142;1.791143620192241
19384;39.62806892348943
11343;9.127777787827197
1063;2.443484763363983
3439;2.586829941979765
8243;40.441464084986286
10647;8.240778708680566
12237;3.180911911786869
12249;6.646243157959361
347;1.5779071540228555
486;5.9229910629136295
1690;2.728641075969751
1737;1.9928909203650396
1916;4.000439555607209
2118;1.2297103403916478
2299;1.5298528199552266
2342;1.0123543191946673
2564;40.31625275466815
3146;40.46597268318921
3655;1.517455279439153
3731;1.592848067344067
3744;1.3668269727397087
3758;2.3005600652100995
5300;39.44326298641631
5422;1.674112596116829
5469;1.5582713273795692
5643;40.799886047833034
6019;40.64933677419061
6045;40.731927409990824
6109;5.023674947629661
6748;37.392465072766186
8268;40.73562494806522
8586;21.294604832549233
8848;1.1150620538255998
9246;2.423466488964234
9500;40.3222026616694
9597;1.2615821772753484
9829;1.9481928942765747
9968;1.7198272375178711
10289;1.952292352095093
10418;2.463023089208519
11265;16.36770961638215
11670;41.08476568318254
11717;2.169328378796873
11800;1.583008505914212
11890;1.8334078729622145
11894;2.696103925733818
12036;1.1999647416051502
12531;39.5726183995852
12966;1.5362083335906662
13473;40.02675802430078
14025;41.79750746932742
14406;38.38108784280812
14549;1.7277613788912711
14557;1.293131732788921
14579;0.9782394401059431
17152;9.507881009572625
17565;9.94150701707595
19345;39.92413125477385
19425;38.97303954006411
438;39.855711497582064
4138;42.105171059804285
4237;38.252058685082744
4869;40.985806558811326
5174;41.37340500985697
348;40.73933122890435
116;43.22523499953518
823;41.20804259245472
1611;42.61173508497033
2157;1.2566550813755073
2357;39.78649733881232
2475;1.5447047762199402
3377;2.5958706272597114
3729;40.514089605292426
4314;41.02701933310831
4605;2.0087175990071833
5286;0.5250444120666943
6789;2.520123380691175
19463;41.92174675741217
340;39.092164496267806
1899;41.8828248683935
2047;41.55407169717097
2225;39.92690408914129
2364;1.3132524210499632
2732;40.68889931547862
4190;1.739008831232682
4555;1.5296729764589756
5390;1.5989196027863486
6657;1.84153066493469
6985;3.923398937254819
7094;2.110652783507808
7108;1.7701308700328193
7208;1.2729519324453482
7256;37.88852818242796
7378;1.869563924364521
7379;42.66278933470597
7812;40.045863325210895
7889;3.031681821406624
8467;1.4785899657631474
8568;3.603128549475473
8729;1.16650199613508
9852;3.7382972463544375
10226;1.4812126695291084
11052;41.04507349528392
14129;1.2000315576667977
19490;40.27815738986272
1245;-1.7577860218870254
2370;1.495965698274121
7111;1.915113515183614
6642;40.64515681417398
76;6.039452519104246
3481;1.3365721424166368
8646;1.3882467641664562
688;40.44010608317286
3747;38.61585227460396
7819;3.561229868749635
9380;10.00250985023065
217;44.927606580585696
718;1.849392066430508
807;1.4012646429932145
825;1.5488393566206888
1552;1.5661503366840082
2116;1.7600970686691564
2119;1.211296063525693
2594;1.3787701694300274
2598;40.80043946964928
3627;1.4753900776665774
4156;8.495491837017614
4761;42.672867718327105
5076;-1.560648769529832
5911;39.476478177885504
5955;1.5590809880776493
5982;1.2145663837144935
6027;1.5097406223850374
6220;1.8420118389193734
6388;0.9740525231110949
6699;1.5396226637370376
6982;10.841007055612806
7205;4.959736069842219
7322;40.82817317978949
7324;40.453240186040325
7424;1.2802619780598898
7899;1.2228292425661194
7941;40.48091606032572
8194;3.409816326548595
8463;1.2514524523579462
8685;7.8824613227192755
8687;2.3624333694153288
9299;1.6733181014022274
9671;41.33438108335227
10125;3.187662184955371
10269;1.9685728405703193
11357;48.44342472916313
11525;2.5466319812089617
5028;1.792084075394865
5325;37.95393208755628
6875;3.1106132247060434
7235;1.6909815062292939
8269;1.6901895590954026
4919;1.3709601972521106
3432;2.030451122629056
3489;1.5768083521434626
5649;3.462626032653202
7907;1.9271928401510017
9696;42.5279763925406
3392;2.4829418035578166
4565;1.4916461011027098
7008;1.4320550274258554
7345;1.7921620647582408
8036;40.36954594448186
8725;41.04974420494674
14900;39.96162123087559
18288;41.24610954376179
678;2.1511760800940403
1738;2.792504994700342
3939;1.342344397754852
4445;5.7215487708362724
4906;1.8037910581553507
5345;-1.481575201888122
5987;2.0836356152684674
6145;40.319656759432874
7082;2.666263896030526
7238;1.4956089477114416
7400;15.30801695443908
8068;1.8389735569494505
8935;1.2857373675385841
8990;3.5899558639063494
9094;39.73256221074805
9499;41.140084847998374
9514;4.978274962502592
9705;6.396622882020648
11671;1.1318773057054738
11845;1.237613231893686
11848;1.709049583558534
11891;1.7565229821106854
12045;39.44832194476626
12495;19.96957667914608
13922;40.07918133574601
14361;11.265738005708496
14612;20.171871244007807
15973;3.6985724682368755
17767;40.224423155208804
19217;2.365151506725894
5283;0.9071195242939616
