produto_id;media_aritimetica
204;1.206896551724138
205;1.069767441860465
206;1.5
207;1.3333333333333333
208;1.0
209;1.3414634146341464
210;1.0
211;1.1428571428571428
212;1.202247191011236
213;2.0
214;1.0
216;1.0714285714285714
217;1.0909090909090908
218;1.1724137931034482
219;1.0666666666666667
220;1.0
221;1.2307692307692308
222;1.0833333333333333
223;1.5
224;1.0
226;1.0833333333333333
227;1.411764705882353
228;1.0
230;2.0
233;2.0
235;1.0
239;1.5071360608943862
241;1.7014134275618376
242;87.95201802849665
246;2.5
247;1.0
248;1.09375
249;2.911660777385159
257;2.2410714285714284
258;2.3480825958702063
260;1.0769230769230769
263;1.0
265;1.0
269;1.212962962962963
270;1.0
272;2.6666666666666665
273;2.1458333333333335
274;9.7583985273815
275;8.53021327014218
278;1.0
284;1.077922077922078
285;1.1153846153846154
290;1.0625
291;5.6475
292;4.0
293;1.0851063829787233
294;7.311897106109325
295;1.1666666666666667
297;1.0
302;1.0
305;1.0
306;1.5
308;7.409805735430157
309;18.69845279444269
313;1.0
314;1.1666666666666667
315;1.1428571428571428
316;1.0
324;1.5365853658536586
330;1.0
332;2.0
333;2.7844967532467533
334;2.519400352733686
335;1.2450980392156863
336;1.102803738317757
337;2.4909492273730685
338;1.0909090909090908
339;1.0769230769230769
340;1.1216216216216217
341;1.2186311787072244
342;1.753434065934066
343;1.4493783303730017
344;1.095890410958904
345;1.2730560578661845
346;1.0633802816901408
347;1.3460559796437659
348;1.15
349;1.058139534883721
350;1.2222222222222223
351;1.0
357;2.4
365;4.052631578947368
370;2.3333333333333335
382;1.0
389;1.0
401;1.0
409;1.0
413;1.0
414;5.509433962264151
421;1.0
428;1.0943396226415094
432;1.2727272727272727
433;1.0
434;1.3636363636363635
435;75.18825561312607
437;1.0891089108910892
438;1.2666666666666666
439;1.25
441;1.385786802030457
442;1.0
444;6.58154859967051
445;1.3333333333333333
446;1.1666666666666667
448;1.5106382978723405
449;1.2527472527472527
453;1.5714285714285714
456;2.3191489361702127
458;1.0
459;12.3355036384527
461;1.125
464;2.648
465;1.0
466;1.2608695652173914
474;1.0
484;1.0
486;5.389121338912134
487;5.128935532233883
488;5.121212121212121
489;4.0
490;7.078920041536864
491;1.3723076923076922
492;1.0
493;1.7699530516431925
494;1.2
495;1.4444444444444444
496;9.01673056814221
500;1.2727272727272727
501;2.076923076923077
502;1.0
504;2.912891986062718
508;1.2679900744416874
509;1.164319248826291
511;1.0
512;1.1861804222648753
513;1.0568181818181819
514;3.244767648102164
515;1.4528301886792452
516;1.330817610062893
517;1.1804878048780487
518;1.1314553990610328
519;1.09
520;1.05
521;1.1627906976744187
522;1.2254160363086233
523;1.1262135922330097
524;1.1388888888888888
525;1.2272047832585948
526;1.4348239771646052
527;1.0275229357798166
528;1.1066666666666667
529;1.1041666666666667
530;1.1176470588235294
531;1.3333333333333333
532;1.125
533;1.1130434782608696
534;1.0392156862745099
535;1.0476190476190477
536;1.1538461538461537
537;1.1666666666666667
538;1.4
539;1.0
540;1.12
541;1.3
542;1.0
543;1.0
544;1.0909090909090908
545;1.7927247769389156
546;1.125
547;1.2222222222222223
548;1.0
549;1.0
550;1.0684931506849316
551;1.0
552;1.175
553;1.0185185185185186
554;1.47125
557;1.1397849462365592
558;1.184782608695652
563;1.0
568;1.1133333333333333
569;3.2
570;0.9047619047619048
581;1.0833333333333333
582;1.0
591;1.0
594;6.690721649484536
595;5.400881057268722
597;1.0
599;2.96875
600;5.614993646759848
603;4.843672456575683
607;1.8170731707317074
612;1.0869565217391304
613;1.9813432835820894
614;1.0
615;1.3055555555555556
617;1.0
619;1.1515151515151516
621;4.363636363636363
626;1.6738265712012728
629;2.1548387096774193
630;1.0
631;1.0
632;1.0
633;1.0442477876106195
634;1.0
635;1.0761904761904761
645;1.2863436123348018
646;0.85
651;1.0
654;1.0
655;1.0
656;1.4613506916192025
658;1.0
659;1.2941176470588236
660;10.0
666;1200.0
667;1.1111111111111112
669;1.0
670;1.0
674;2.020408163265306
678;1.4837209302325582
679;1.8108108108108107
680;2.4318706697459582
688;1.0625
689;1.2204301075268817
690;1.0
691;1.0
692;1.0
693;1.0714285714285714
694;1.1
695;1.0
696;1.0
697;1.0
698;1.1111111111111112
699;1.1176470588235294
700;1.0
704;2.3664921465968587
707;1.2
710;1.1598639455782314
712;1.916044776119403
718;1.696078431372549
729;2.0
736;1.541734860883797
737;1.0714285714285714
738;1.4878048780487805
740;1.027027027027027
741;1.1111111111111112
742;2.9187214611872148
755;1.5276073619631902
758;1.1818181818181819
761;1.0535714285714286
771;4.75
775;2.0594059405940595
777;1.0
783;1.2222222222222223
784;2.4457831325301207
802;1.0
803;1.0
806;2.4923076923076923
807;1.2102564102564102
808;1.288888888888889
809;1.0
814;1.0588235294117647
815;1.1333333333333333
816;1.0
823;1.4222222222222223
825;1.1699029126213591
826;2.6666666666666665
831;1.0
833;1.0
836;1.0
840;1.2076923076923076
843;1.1578947368421053
845;1.0
846;1.0
848;1.10828025477707
850;2.5
852;1.0
859;1.21875
862;1.0833333333333333
864;1.1363636363636365
865;1.2424242424242424
869;27.454545454545453
870;1.3333333333333333
871;2.2836879432624113
875;1.0
878;3.3947368421052633
879;2.8815789473684212
895;1.0
902;1.0
904;1.1495327102803738
905;1.0
906;6.625070264193367
909;1.1428571428571428
912;1.0746268656716418
914;1.0
916;1.0
921;1.0
923;1.0
925;4.0
926;4.0
933;1.0833333333333333
946;1.0
949;1.08994708994709
950;1.3006134969325154
951;1.044776119402985
953;1.105263157894737
954;1.1166666666666667
962;1.0
965;1.061611374407583
971;1.2941176470588236
979;1.4285714285714286
980;1.1428571428571428
981;1.0
982;1.3333333333333333
983;2.0
984;1.0
985;11.427289048473968
989;2.2076502732240435
990;2.3442028985507246
996;1.0
998;3.5
1004;1.7419354838709677
1006;1.2340425531914894
1009;1.25
1010;1.6666666666666667
1012;1.0
1014;1.1726190476190477
1016;1.1
1017;1.1715481171548117
1021;2.4761904761904763
1022;1.0
1023;1.312063808574277
1024;1.228021978021978
1027;1.1467065868263473
1028;1.0
1032;8.0
1035;1.1818181818181819
1036;1.0
1037;1.0
1041;4.93125
1042;1.2285714285714286
1044;1.5
1047;2.109154929577465
1048;1.144736842105263
1053;1.0
1057;2.1653846153846152
1058;1.6027397260273972
1060;18.721739130434784
1063;2.132315521628499
1064;1.0
1065;1.0941176470588236
1068;1.0
1070;1.2222222222222223
1071;1.0
1074;1.3333333333333333
1075;1.0
1076;1.0
1079;1.9166666666666667
1080;1.45
1081;1.5833333333333333
1082;1.411764705882353
1083;1.6149732620320856
1084;2.176470588235294
1085;2.294736842105263
1086;1.0833333333333333
1089;91.15709885186223
1092;2.0
1096;1.4743589743589745
1097;1.0
1098;1.9444444444444444
1099;1.0
1100;1.0
1105;1.0
1106;1.0
1113;1.2
1117;1.2571428571428571
1120;1.0517241379310345
1121;1.028169014084507
1126;1.2
1127;5.753846153846154
1128;1.415282392026578
1132;1.9473684210526316
1134;1.5777126099706744
1135;1.2591743119266054
1136;1.7538461538461538
1137;3.8991489361702127
1138;1.875
1139;1.9038208168642952
1158;1.0
1161;1.5492957746478873
1165;4.658980582524272
1168;1.0
1169;1.2
1172;3.1666666666666665
1174;1.0
1175;2.302325581395349
1176;1.475
1177;1.1304347826086956
1178;1.170731707317073
1179;1.3181818181818181
1180;1.0
1181;1.6157894736842104
1182;1.6428571428571428
1183;1.5026178010471205
1184;1.0
1185;1.8274111675126903
1186;1.0625
1194;1.4054054054054055
1195;2.0
1201;1.0
1206;1.6016260162601625
1207;1.750788643533123
1208;1.5
1226;1.2142857142857142
1227;2.853886616014027
1231;1.4401114206128134
1232;1.0392156862745099
1235;1.6
1243;1.0
1244;1.0
1245;1.1653543307086613
1246;1.1730769230769231
1247;1.423529411764706
1248;1.1951219512195121
1250;1.1176470588235294
1251;1.0
1252;1.0
1253;3.133056133056133
1254;7.39304531085353
1255;2.6453382084095063
1256;4.77114967462039
1257;2.4
1258;2.4186507936507935
1259;1.8461538461538463
1260;2.2802850356294537
1261;1.1401869158878504
1262;1.0
1263;0.9375
1266;1.511111111111111
1270;1.2181818181818183
1271;7.0
1274;1.125
1275;1.4375
1278;1.0
1282;1.0
1283;1.0
1284;1.25
1285;1.7945060750132065
1286;3.142857142857143
1288;3.0
1290;1.0
1291;1.0
1297;9.696686491079014
1302;1.8956228956228955
1303;1.1723237597911227
1304;1.064516129032258
1305;1.1153846153846154
1306;1.2692307692307692
1307;1.879207920792079
1308;1.0
1312;1.4743589743589745
1314;1.0
1317;8.534626038781163
1318;4.5
1322;1.1
1323;1.09375
1324;1.25
1325;1.6
1326;6.857142857142857
1328;1.7842465753424657
1330;1.2941176470588236
1333;1.0
1337;1.123076923076923
1338;1.3979686057248384
1340;1.0714285714285714
1343;5.4593406593406595
1344;1.2801556420233462
1349;1.961139896373057
1350;1.4090909090909092
1351;1.2352941176470589
1352;1.0
1353;1.0625
1354;1.0
1358;1.9851851851851852
1359;1.2
1363;1.3157894736842106
1370;1.0
1372;1.0
1373;1.0833333333333333
1374;1.0
1375;1.1666666666666667
1383;1.0434782608695652
1384;1.0
1385;1.5448798988621997
1386;2.0
1387;2.7420494699646643
1388;1.0
1393;2.125
1397;1.3571428571428572
1398;1.4857142857142858
1399;1.5031446540880504
1400;1.2393162393162394
1401;1.2307692307692308
1402;1.2142857142857142
1403;1.25
1410;1.1666666666666667
1411;1.68
1412;1.2857142857142858
1419;1.1713395638629283
1420;1.15
1421;1.0491803278688525
1423;1.5
1424;9.618320610687023
1426;7.03951650395165
1427;2.5
1428;1.0
1430;1.0
1431;2.3160377358490565
1432;2.054054054054054
1433;1.6470588235294117
1436;1.4307479224376731
1442;2.445945945945946
1444;2.099601593625498
1446;1.6666666666666667
1448;1.2
1449;1.08
1451;1.0909090909090908
1455;1.2105263157894737
1456;1.2727272727272727
1457;2.8181818181818183
1462;1.0294117647058822
1463;1.0
1470;1.0384615384615385
1471;14.0
1472;1.369047619047619
1474;1.2
1475;5.333333333333333
1476;4.166666666666667
1477;2.480681346073951
1478;1.0
1481;1.0769230769230769
1487;1.0
1488;1.0
1492;5.0
1494;1.6666666666666667
1498;1.4832402234636872
1500;2.651558073654391
1501;1.0555555555555556
1502;1.0
1504;1.0
1505;2.331360946745562
1509;1.7128712871287128
1510;1.125
1511;2.4448979591836735
1512;2.5
1513;1.3664233576642335
1514;2.103030303030303
1515;1.0909090909090908
1516;1.0
1518;2.0308641975308643
1519;1.12987012987013
1525;1.0462962962962963
1527;1.3799019607843137
1531;1.8
1532;1.3358778625954197
1534;1.1544117647058822
1537;1.411764705882353
1538;1.5454545454545454
1539;1.4
1540;2.0
1541;1.5
1542;1.936842105263158
1545;1.0
1546;1.2857142857142858
1551;1.52
1552;1.1160714285714286
1553;2.2563758389261745
1554;1.7320424734540911
1558;1.25
1563;1.0588235294117647
1564;0.7575757575757576
1569;1.3666666666666667
1570;1.2244094488188977
1573;1.8108108108108107
1576;1.4
1584;2.1875
1585;2.76
1589;1.2
1590;1.385174418604651
1591;1.125
1592;1.6426592797783934
1593;2.8271028037383177
1595;1.5555555555555556
1597;2.6462585034013606
1598;2.0854700854700856
1599;2.124031007751938
1600;2.5675675675675675
1601;1.8888888888888888
1602;1.1666666666666667
1603;2.217948717948718
1604;2.342741935483871
1605;1.0
1606;1.3333333333333333
1607;1.7142857142857142
1608;1.0
1611;1.9375
1613;1.2912621359223302
1614;1.507936507936508
1624;1.1363636363636365
1627;1.1666666666666667
1628;1.167857142857143
1629;1.152542372881356
1631;1.4900497512437811
1634;0.7222222222222222
1635;0.8125
1637;1.8615384615384616
1638;1.0
1642;1.547945205479452
1646;1.0
1652;1.5128205128205128
1654;2.8749407863571768
1656;1.0
1657;1.170731707317073
1659;1.2058823529411764
1660;1.0
1663;1.2
1665;1.0
1666;5.0
1667;1.4
1668;1.0
1670;1.7440944881889764
1673;0.5714285714285714
1676;1.3333333333333333
1689;2.0414012738853504
1690;2.9186046511627906
1691;1.1192660550458715
1694;1.412751677852349
1695;1.8125
1701;1.0
1702;1.0
1703;1.0
1706;2.0
1719;1.0
1720;2.6666666666666665
1721;1.8
1724;1.0
1725;0.6363636363636364
1726;1.3333333333333333
1727;1.1
1729;4.0
1730;1.0
1731;1.5833333333333333
1734;9.338562091503269
1737;2.1256038647342996
1738;2.213815789473684
1739;1.8571428571428572
1740;2.7666666666666666
1741;1.2584269662921348
1742;1.0
1743;1.2857142857142858
1744;1.5
1745;1.7272727272727273
1746;2.606060606060606
1747;1.565217391304348
1748;2.0
1754;2.0
1760;1.1111111111111112
1761;1.1
1764;1.3620283018867925
1765;1.0
1769;1.6931297709923665
1775;2.8323529411764707
1777;1.6666666666666667
1779;1.1
1780;1.3333333333333333
1782;1.1
1784;1.0
1787;1.3333333333333333
1788;3.3119795003203074
1789;1.0
1790;9.333333333333334
1792;2.544610992148465
1794;1.0
1795;5.864067796610169
1796;1.3580246913580247
1797;1.125
1798;4.6
1799;1.2857142857142858
1800;1.0
1802;1.0
1804;1.0
1806;1.0
1807;1.0
1808;1.0975609756097562
1809;1.0
1810;1.6940298507462686
1811;1.8166089965397925
1812;1.2592592592592593
1813;1.45
1815;1.0
1817;1.0
1823;1.5639958376690948
1824;1.427710843373494
1825;1.6459884201819686
1826;1.3849129593810445
1827;1.1761194029850746
1828;1.0789473684210527
1829;1.1578947368421053
1830;1.7270531400966183
1831;1.3605898123324396
1832;1.2066666666666668
1833;1.0920245398773005
1834;1.2105263157894737
1835;1.0588235294117647
1836;1.2
1837;1.221294363256785
1849;2.1
1850;1.0
1856;1.4716216216216216
1857;1.540478905359179
1858;1.125
1859;1.9086859688195992
1860;1.8599752168525403
1861;3.791851851851852
1862;1.0
1865;1.2203389830508475
1866;1.1355932203389831
1880;1.2840909090909092
1883;10.75
1886;1.1272727272727272
1887;1.0
1888;1.0
1889;11.986170212765957
1891;1.1481481481481481
1893;1.4
1894;1.0
1895;1.0
1896;1.0588235294117647
1897;1.3142857142857143
1898;1.7922077922077921
1899;2.0157068062827226
1902;1.3754152823920265
1903;1.0
1904;4.5
1905;2.8851674641148324
1906;2.076923076923077
1907;2.0
1909;1.5
1915;8.646884272997033
1916;3.0939716312056738
1917;2.8240155566358776
1918;1.5611510791366907
1919;1.946843853820598
1920;1.428
1921;2.0921875
1922;2.346528973034997
1923;1.3753846153846154
1924;1.4140030441400304
1925;2.75
1926;2.0
1928;1.5384615384615385
1929;1.0
1930;1.0
1931;5.75
1934;2.0
1936;1.3320053120849933
1937;1.75
1939;1.1646586345381527
1941;1.123076923076923
1942;1.024390243902439
1943;2.1166666666666667
1944;8.281724845995893
1945;2.816326530612245
1946;1.0
1947;1.0797101449275361
1948;1.1304347826086956
1949;1.5850202429149798
1951;1.125
1954;1.4849397590361446
1955;3.076923076923077
1956;1.5333333333333334
1957;1.3896103896103895
1958;1.5274725274725274
1959;2.2702020202020203
1960;2.763595166163142
1961;3.040667361835245
1962;1.0
1963;21.0
1964;1.2363636363636363
1966;1.5
1967;1.6
1968;1.0
1969;1.3333333333333333
1970;1.4696
1979;2.6666666666666665
1981;1.0
1984;1.0555555555555556
1985;1.25
1987;1.0
1990;1.681159420289855
1991;1.0
1992;1.0
1993;1.0689655172413792
1994;1.0714285714285714
1995;1.0
1996;1.0
1997;1.0833333333333333
1998;1.0
1999;1.1428571428571428
2000;1.5
2001;1.2083333333333333
2007;1.1625
2008;1.186046511627907
2013;0.8723404255319149
2015;1.1875
2018;1.0
2021;1.1071428571428572
2022;2.0795454545454546
2023;1.6151832460732984
2030;3.0
2033;1.0
2034;1.0
2035;1.2203389830508475
2036;1.2857142857142858
2037;1.0
2039;1.0
2043;1.06
2044;1.3194444444444444
2045;1.4455445544554455
2047;1.3333333333333333
2048;1.3224489795918368
2050;1.0
2051;1.1125
2064;1.3888888888888888
2065;1.0
2069;1.0
2070;1.0
2071;1.0
2072;1.4666666666666666
2073;1.4
2074;1.3333333333333333
2076;1.205128205128205
2077;2.0
2078;1.0
2080;1.4370370370370371
2081;1.5862068965517242
2082;1.548913043478261
2084;1.5848214285714286
2085;1.482573726541555
2086;1.4723926380368098
2087;3.405727923627685
2088;1.6313993174061434
2089;1.6973365617433414
2090;1.4346590909090908
2091;1.8333333333333333
2092;1.421455938697318
2093;1.7707889125799574
2094;1.6
2095;1.3803680981595092
2096;1.2871536523929472
2097;1.2
2098;4.440613026819923
2099;1.751117734724292
2100;3.2142857142857144
2101;1.9856046065259116
2102;3.0726978998384493
2103;1.3919694072657744
2105;5.166666666666667
2116;1.6744588744588744
2117;1.24375
2118;1.1308724832214765
2119;1.2427035330261136
2120;1.0666666666666667
2121;1.0777777777777777
2122;1.1264367816091954
2123;1.3473520249221185
2124;1.3281027104136947
2125;1.2708333333333333
2126;1.1025641025641026
2127;1.3072916666666667
2128;1.2544731610337971
2129;1.0588235294117647
2130;1.171875
2131;1.4145141451414514
2132;1.28149300155521
2133;1.463302752293578
2134;1.3242009132420092
2135;1.11864406779661
2136;1.0782608695652174
2137;1.3504950495049506
2138;1.0990990990990992
2139;1.0984848484848484
2140;1.130952380952381
2141;1.2
2142;1.117391304347826
2143;1.053030303030303
2144;1.4905882352941175
2145;1.2094594594594594
2146;1.2576530612244898
2147;1.0285714285714285
2148;1.1162790697674418
2149;1.0576923076923077
2150;1.2766355140186916
2151;1.3911342894393741
2152;1.276
2153;1.0408163265306123
2154;1.083916083916084
2155;1.143939393939394
2156;1.1898148148148149
2157;1.3734375
2158;1.1666666666666667
2159;1.1931818181818181
2160;1.0363636363636364
2161;1.0256410256410255
2162;1.2313883299798793
2163;1.0
2164;0.9375
2165;1.493908153701968
2166;2.019412090959512
2167;1.3238231098430813
2168;1.2919463087248322
2169;1.027027027027027
2170;0.75
2171;1.0217391304347827
2172;1.1047120418848169
2173;1.0689655172413792
2174;1.0491803278688525
2175;1.2602739726027397
2176;1.2216494845360826
2177;1.25
2178;4.502673796791444
2180;1.5849056603773586
2181;1.0
2182;0.9230769230769231
2183;0.6666666666666666
2184;1.131578947368421
2185;2.5652173913043477
2188;1.2
2189;1.5
2192;1.4333333333333333
2193;1.0
2194;1.0
2195;1.1
2196;1.3472222222222223
2197;1.25
2200;1.2824074074074074
2202;1.6111111111111112
2204;0.0
2205;1.2307692307692308
2206;1.5082135523613962
2207;1.0888888888888888
2208;1.4081632653061225
2214;12.0
2216;9.6
2217;28.0
2219;1.25
2220;1.0666666666666667
2222;1.8219461697722568
2224;1.6753246753246753
2225;1.3333333333333333
2226;3.0
2227;1.0
2237;1.2222222222222223
2238;1.8363636363636364
2239;1.1995249406175772
2240;1.1501416430594902
2241;1.3287671232876712
2246;1.0
2247;1.1095890410958904
2248;1.0
2251;1.0683760683760684
2252;1.0634920634920635
2253;1.2142857142857142
2254;1.2071197411003236
2255;1.2236842105263157
2256;5.970674486803519
2257;1.54911838790932
2258;1.7523809523809524
2259;1.7915742793791574
2263;10.285714285714286
2264;2.0870588235294116
2268;1.0
2269;2.3076923076923075
2270;1.25
2271;1.7272727272727273
2272;2.382978723404255
2273;2.993811881188119
2274;1.6333333333333333
2275;1.1391752577319587
2276;1.2941176470588236
2277;1.7102880658436215
2280;5.581081081081081
2282;3.4358740301232316
2283;1.3564814814814814
2284;1.3461538461538463
2285;1.7776183644189383
2286;2.3956386292834893
2287;1.0714285714285714
2288;1.1714285714285715
2289;1.0303030303030303
2290;1.1818181818181819
2291;1.2083333333333333
2292;1.0
2293;0.9166666666666666
2294;1.1325301204819278
2295;1.0
2296;1.0612244897959184
2297;0.8064516129032258
2298;1.0384615384615385
2299;1.1179039301310043
2300;1.0793650793650793
2301;1.1666666666666667
2302;1.2979683972911964
2303;1.053191489361702
2304;1.9482558139534885
2305;1.5326086956521738
2306;1.306930693069307
2307;1.8888888888888888
2313;1.3333333333333333
2318;0.6666666666666666
2320;2.0
2321;2.0
2322;0.7142857142857143
2326;0.2222222222222222
2335;2.6511627906976742
2336;1.1691394658753709
2337;1.4551526717557253
2338;1.8310626702997275
2339;2.513780551222049
2340;1.447075208913649
2341;1.3411764705882352
2342;1.1398305084745763
2343;3.8849133161195133
2344;1.2932515337423314
2345;1.7568627450980392
2346;1.5839662447257383
2347;1.1347826086956523
2348;5.217361585782639
2349;1.1111111111111112
2350;1.0
2351;1.0740740740740742
2352;1.1953488372093024
2353;1.1153846153846154
2354;2.186612576064909
2355;1.15
2356;1.1323529411764706
2357;1.2615384615384615
2358;1.282442748091603
2359;1.6517311608961303
2360;1.1434599156118144
2361;1.8249651324965133
2362;1.2395644283121596
2363;1.1534883720930234
2364;1.306320907617504
2365;1.2365591397849462
2366;1.25
2367;1.0547945205479452
2368;1.131979695431472
2369;1.2146226415094339
2370;1.2615384615384615
2371;1.0
2373;1.126865671641791
2374;1.15
2375;1.0819672131147542
2378;1.2251655629139073
2379;1.8888888888888888
2382;1.0
2383;1.5
2387;1.0
2388;1.475
2391;1.0
2392;4.900326797385621
2394;1.0434782608695652
2395;1.6785714285714286
2396;8.34400360685302
2403;1.0222222222222221
2404;1.0986842105263157
2405;1.102803738317757
2407;1.0714285714285714
2409;1.0
2411;1.0
2412;1.0
2413;11.176699610661874
2414;1.094488188976378
2415;1.843598615916955
2416;1.2403846153846154
2417;1.0598290598290598
2418;1.0963855421686748
2419;1.0845070422535212
2420;1.218
2421;1.2932432432432432
2422;1.121301775147929
2423;1.2733990147783252
2424;1.259825327510917
2425;2.296747967479675
2426;1.0625
2428;1.0
2429;1.0
2439;1.0
2440;1.535
2441;1.9587955625990492
2442;6.735081967213115
2444;1.0
2445;1.3055555555555556
2446;1.1666666666666667
2447;1.263157894736842
2448;1.64
2449;2.2
2450;1.8823529411764706
2451;2.25
2452;1.3636363636363635
2453;1.8620689655172413
2454;1.1176470588235294
2455;1.588235294117647
2456;1.3333333333333333
2458;3.25234996384671
2465;1.0888888888888888
2466;1.5416666666666667
2467;1.0
2469;1.780701754385965
2472;1.1333333333333333
2473;1.1412429378531073
2474;1.2025974025974027
2475;1.3651685393258426
2476;1.0677966101694916
2477;1.221105527638191
2478;1.3847019122609674
2481;1.0
2483;1.2302771855010661
2484;1.0
2485;1.0
2487;1.1111111111111112
2489;1.0
2497;1.6666666666666667
2498;3.4444444444444446
2502;2.0918367346938775
2510;1.0810810810810811
2511;1.6243243243243244
2512;1.1132075471698113
2513;1.3804034582132565
2514;1.9400196656833826
2515;1.0909090909090908
2516;1.2
2517;1.3229813664596273
2518;1.2945736434108528
2519;1.5384615384615385
2520;2.614678899082569
2521;8.3
2522;3.2222222222222223
2523;4.375
2527;1.0
2528;1.5258215962441315
2533;1.0
2535;1.0
2536;1.0
2542;1.125
2544;1.0
2545;2.1666666666666665
2546;1.3404255319148937
2557;1.8781664656212305
2558;1.4947916666666667
2562;1.3372781065088757
2564;1.1375
2565;1.0784313725490196
2566;1.2394822006472492
2567;3.2535315985130113
2568;1.1802575107296138
2569;1.876543209876543
2570;1.037037037037037
2571;1.125
2572;1.3125
2573;1.2857142857142858
2574;1.2619047619047619
2575;1.2962962962962963
2576;1.8571428571428572
2577;1.3366336633663367
2578;1.5378151260504203
2579;1.3225806451612903
2580;1.474820143884892
2581;1.183673469387755
2582;1.4489795918367347
2583;2.192112676056338
2584;1.037037037037037
2585;1.075268817204301
2586;1.1231671554252198
2587;1.200445434298441
2588;1.0816326530612246
2589;1.0724637681159421
2590;1.1764705882352942
2591;1.3593964334705075
2592;1.5330049261083745
2593;1.8400868306801736
2594;1.375
2595;1.2578125
2596;1.1875
2597;1.7818181818181817
2598;1.4733333333333334
2599;1.1363636363636365
2600;1.1590909090909092
2602;2.3484848484848486
2603;1.0
2608;1.0
2610;1.0
2611;1.0
2612;1.0833333333333333
2613;1.7692307692307692
2614;4.166666666666667
2621;2.4545454545454546
2623;1.2857142857142858
2624;1.0909090909090908
2625;1.2796610169491525
2626;1.0555555555555556
2627;1.2
2631;1.0
2632;1.2054794520547945
2633;1.0
2635;7.48062015503876
2638;1.0
2639;0.8
2641;1.0
2646;1.0
2648;1.0
2650;1.0
2656;1.25
2658;1.1428571428571428
2659;1.0
2660;1.0178571428571428
2661;1.1111111111111112
2662;2.7650602409638556
2663;41.64760758350888
2664;1.832269297736506
2665;1.466955579631636
2669;1.5
2670;1.1111111111111112
2671;1.1666666666666667
2673;1.123456790123457
2674;1.4285714285714286
2675;1.7733333333333334
2676;1.1428571428571428
2678;1.3333333333333333
2679;1.3
2680;1.8
2681;1.1833333333333333
2682;1.0526315789473684
2683;1.2222222222222223
2684;1.3076923076923077
2685;1.4634146341463414
2686;1.0
2687;1.125
2688;1.6
2689;1.0
2690;2.16260162601626
2691;1.2127659574468086
2692;1.7496688741721855
2693;2.2118794326241136
2694;2.787758346581876
2695;1.512304250559284
2696;1.0
2697;1.0
2701;1.0898876404494382
2702;1.0410958904109588
2705;5.5
2706;4.95
2707;0.8461538461538461
2708;1.5
2710;1.0555555555555556
2714;1.0
2717;1.1690140845070423
2718;1.2247191011235956
2719;3.448445792266869
2720;1.4359243697478992
2721;1.2366863905325445
2722;1.5181286549707602
2723;11.312249799839872
2724;2.8764090177133657
2725;1.6745956232159849
2726;1.3255813953488371
2727;2.1245011971268957
2728;1.2075471698113207
2729;1.1923076923076923
2730;1.0
2731;1.0476190476190477
2732;1.15
2733;1.0
2734;1.0681818181818181
2736;1.0
2737;1.0
2738;1.0
2740;1.0
