produto_id;xgboost
5318;1.2143758535385132
1134;1.674193263053894
1604;1.164793848991394
2343;1.7010911703109741
4181;3.7211263179779053
4726;0.7606396079063416
5211;0.8410370349884033
1057;0.13417333364486694
1089;52.235015869140625
1247;0.8351426124572754
2592;1.4333775043487549
3714;151.59730529785156
3968;32.89020919799805
4552;15.930182456970215
5316;1.000138521194458
7578;21.73118019104004
8023;3.0190865993499756
180;0.8866934776306152
333;3.1016299724578857
1255;1.550899624824524
3625;4.123623371124268
3795;2.8600101470947266
4288;1.8954955339431763
4570;11.490498542785645
5715;1.3138840198516846
5718;1.5540671348571777
6140;10.881715774536133
11520;3.7619264125823975
22;6.728901386260986
32;1.5874357223510742
71;1.282273769378662
309;3.0112290382385254
496;9.051570892333984
985;11.893755912780762
1235;1.0390509366989136
1254;0.4451596438884735
1256;-3.5518836975097656
1275;0.9947720766067505
1317;5.003192901611328
1426;12.717388153076172
1830;0.9838066697120667
2162;0.923674464225769
2166;1.4418978691101074
2285;8.33987808227539
2403;1.9981821775436401
2591;0.86085045337677
2955;1.69912588596344
4207;1.1185495853424072
4259;2.3039464950561523
5405;1.3500185012817383
5737;0.8428932428359985
5937;1.0726318359375
18601;3.344923496246338
19614;1.7961716651916504
19615;1.8885767459869385
19621;1.0002189874649048
334;4.052583694458008
1889;10.46831226348877
2348;-0.5219597220420837
2349;0.9495030045509338
2873;2.8885610103607178
2663;30.983125686645508
5134;1.042712926864624
11053;1.0000877380371094
19683;0.6977165341377258
1831;1.1001142263412476
2167;0.9452753663063049
3365;1.0000858306884766
24;12.497246742248535
26;8.881564140319824
70;9.075631141662598
119;5.386345386505127
134;3.955972909927368
337;1.7057387828826904
435;97.537353515625
444;3.6879966259002686
459;6.759811878204346
490;13.321898460388184
525;1.063169002532959
1041;11.393915176391602
1248;1.124940037727356
1477;4.528249740600586
1654;1.2768219709396362
1792;0.30287837982177734
1886;-0.8802815675735474
1921;1.1086633205413818
1941;1.288206934928894
2102;8.201274871826172
2125;1.6007111072540283
2132;1.0097771883010864
2133;2.271857976913452
2205;1.3324222564697266
2247;0.9981763958930969
2338;1.2991609573364258
2404;1.7270123958587646
2566;0.9565158486366272
2717;1.0025802850723267
2724;3.126408338546753
2734;1.9988758563995361
2921;0.8940007090568542
3105;0.6271485090255737
3316;1.4159157276153564
3383;1.2134047746658325
3644;0.9399331212043762
3656;7.847306251525879
3715;11.582335472106934
3721;1.2290704250335693
3753;93.62301635742188
3793;4.21966552734375
4080;0.6433759331703186
4205;1.4353368282318115
4211;0.9335297346115112
4216;8.350321769714355
4217;1.1597332954406738
4431;-0.002379326382651925
4435;2.5781021118164062
4549;12.218056678771973
4562;1.7487109899520874
4572;3.131788969039917
4604;2.8166871070861816
4637;1.000135898590088
4907;1.0503709316253662
5014;7.9362382888793945
5015;5.106456756591797
5016;3.0820136070251465
5031;5.56301736831665
5058;3.528923511505127
5092;5.337900161743164
5208;6.259218692779541
5460;0.6753205060958862
5586;5.886306285858154
6106;1.000091314315796
6286;1.000017762184143
6439;9.245945930480957
6443;2.1280624866485596
6915;5.158997058868408
7678;3.585397720336914
7842;2.328320026397705
9508;17.09764862060547
9734;11.600046157836914
14701;1.5956000089645386
16237;0.2879873216152191
16267;1.9558799266815186
18566;5.097153186798096
18581;2.760385274887085
18604;-0.888270378112793
19531;0.9999999403953552
19699;2.6786599159240723
85;0.7707712650299072
3024;7.145629405975342
3653;1.6926249265670776
4186;2.0005409717559814
19613;2.278874158859253
56;1.7041449546813965
2862;0.9117900133132935
3973;-0.46328720450401306
4068;0.8670818209648132
4079;0.8601024150848389
4136;0.8676126599311829
4305;2.0584142208099365
4559;4.0251030921936035
4909;1.2220096588134766
5034;1.0002459287643433
5064;1.2247816324234009
5960;1.5471842288970947
7101;2.630678176879883
4157;4.2551727294921875
464;3.0768160820007324
710;0.7639925479888916
736;1.0722432136535645
848;1.3403643369674683
1227;6.069642543792725
1297;0.5050395131111145
1338;0.8785194158554077
1519;1.0017205476760864
1788;0.9043987393379211
1795;5.091497898101807
1924;2.2547857761383057
1944;25.069011688232422
2241;0.9793235659599304
2339;0.9826704263687134
2345;1.1954654455184937
2346;1.6348583698272705
2360;0.9918206930160522
2396;6.052088737487793
2725;3.3917417526245117
2794;7.874661445617676
2918;1.3294345140457153
3476;6.4963059425354
3712;3.502485513687134
3792;2.9923131465911865
4058;10.438407897949219
4078;1.3729603290557861
4214;5.697464942932129
4455;0.9999999403953552
4553;0.5414132475852966
4566;1.3874560594558716
4569;-1.9333170652389526
4688;1.093361735343933
5007;0.8906886577606201
5070;2.2990856170654297
5132;2.1822338104248047
5329;1.8453664779663086
5402;3.478273391723633
5463;1.1537055969238281
5524;1.0000941753387451
5528;0.9946470260620117
5557;3.6753482818603516
5851;1.8176571130752563
5931;6.347342491149902
6020;1.0587108135223389
6233;0.9199152588844299
6279;5.57623815536499
6281;1.110237717628479
6399;1.908499836921692
6556;4.409920692443848
6659;1.0098429918289185
6810;1.2971420288085938
6924;10.160613059997559
6951;8.55573844909668
6964;9.12735652923584
6970;17.22085189819336
7009;1.3798733949661255
7050;1.0858155488967896
7103;3.724886417388916
7362;0.9779311418533325
7372;1.9246550798416138
7430;-5.7061028480529785
7822;0.43094557523727417
7844;1.133719563484192
7968;4.912052631378174
8111;4.098872661590576
8199;1.4106950759887695
8347;4.606034755706787
8559;0.9393744468688965
8749;1.0000666379928589
8873;1.0000492334365845
8978;0.9674042463302612
8991;1.3052175045013428
9075;1.311689853668213
9200;0.9873242974281311
9287;-3.3703420162200928
9584;6.823833465576172
9931;1.0034433603286743
9944;0.9926735162734985
10034;0.9329268336296082
10206;5.270182132720947
10221;1.386592984199524
10287;0.651475191116333
11960;1.0111314058303833
12177;0.46931636333465576
12424;1.3000109195709229
15757;3.2019433975219727
19141;1.378448724746704
19372;1.0001006126403809
19669;-1.3321473598480225
242;224.93399047851562
2259;1.2462624311447144
9833;3.840718984603882
15915;1.2824925184249878
19617;0.9608632922172546
1505;1.3400367498397827
2304;1.8060439825057983
5212;2.738278865814209
8790;1.5265095233917236
18564;-0.12551234662532806
4945;0.8033427596092224
20;1.7009148597717285
60;3.699678659439087
335;0.8903279900550842
341;0.9994362592697144
514;4.460023403167725
1085;0.6768535375595093
1518;2.2654998302459717
1826;0.8558759689331055
1865;1.9999150037765503
2080;4.40847110748291
2087;21.956207275390625
2153;1.0000598430633545
2206;2.6601362228393555
2286;3.5084586143493652
2341;0.9360319972038269
2354;4.018027305603027
2421;1.0034914016723633
2423;1.0857503414154053
2474;0.8136656880378723
2518;0.7735782265663147
2528;0.5712630748748779
2580;1.511374592781067
2719;4.517932891845703
2727;0.34909704327583313
2870;3.4034922122955322
2935;1.0001016855239868
2941;1.6681627035140991
3382;1.6392698287963867
3402;1.000192403793335
3459;0.46073994040489197
3553;2.0366315841674805
3560;3.042097568511963
3626;4.8820271492004395
3628;0.9308351874351501
3700;5.535096168518066
3756;89.97911834716797
3757;3.9655582904815674
4081;1.00021231174469
4126;4.290292739868164
4171;2.8380510807037354
4189;0.9603874087333679
4243;1.000114917755127
4313;15.9993257522583
4542;2.4495699405670166
4573;1.892213225364685
4576;1.229398250579834
4586;1.0049653053283691
4710;1.2120819091796875
4728;2.380305051803589
4740;18.428539276123047
4744;3.3872568607330322
4805;1.2420066595077515
4873;1.0001921653747559
5052;2.8665904998779297
5124;1.1060659885406494
5639;1.2445789575576782
5714;0.9207064509391785
5736;0.9729183316230774
5831;0.09317933022975922
5986;0.9970267415046692
6032;2.8664350509643555
6153;1.3510119915008545
6183;0.9762580394744873
6280;2.9964256286621094
6383;0.704254150390625
6871;2.2704734802246094
6923;31.265270233154297
7267;1.0396578311920166
7287;1.047227144241333
7315;0.856094479560852
7342;1.1023372411727905
8039;0.8250823616981506
8155;1.3582308292388916
8262;1.9980223178863525
8348;4.569084644317627
8741;0.9004862308502197
8879;1.0001288652420044
8900;0.7777891755104065
9073;0.885255753993988
9101;1.0117067098617554
9555;1.0278143882751465
9825;1.0000308752059937
10333;1.558789610862732
10545;1.4424512386322021
18286;0.8563060164451599
19534;1.5184026956558228
19535;1.0360851287841797
19622;1.0992887020111084
19676;1.601258397102356
19681;5.001954078674316
3909;2.135747194290161
19733;1.0171089172363281
1905;2.9074461460113525
3961;0.5441443920135498
1260;1.9444960355758667
3571;1.2847386598587036
4659;0.8927603363990784
5604;1.052696943283081
1498;0.8837496042251587
2296;1.0006942749023438
2373;0.9268968105316162
5386;0.5895518064498901
33;0.48697903752326965
34;0.8633171916007996
57;0.5696245431900024
117;1.923410177230835
184;2.488938331604004
308;3.516932725906372
522;1.2607392072677612
989;2.667891502380371
1259;1.0502549409866333
1387;3.9359843730926514
2086;1.7203062772750854
2344;2.020362377166748
2375;1.000946044921875
2413;16.35533905029297
2835;3.6363208293914795
2861;10.970195770263672
2923;0.8224402070045471
3000;1.2955573797225952
3046;0.9403674006462097
3166;0.34754639863967896
3334;1.8635412454605103
3367;0.9098079204559326
3370;9.409189224243164
3419;3.355524778366089
3423;1.229494333267212
3488;0.4146871864795685
3555;16.7255802154541
3642;0.8034480810165405
4204;2.140960693359375
4321;11.748424530029297
4433;1.0001354217529297
4521;0.6669211983680725
4574;1.0055252313613892
4583;6.008779048919678
4732;0.8778829574584961
4775;1.0001726150512695
4884;0.9999999403953552
4923;0.9123883843421936
5090;0.9906083345413208
5117;1.0356706380844116
5229;0.9999999403953552
5507;1.1118766069412231
5530;1.0001168251037598
5791;0.8377633094787598
6675;2.4309604167938232
6709;31.32719612121582
6883;1.5204886198043823
7954;0.9465484619140625
9974;1.1107172966003418
10062;1.1572084426879883
14130;0.9656511545181274
18565;1.5478205680847168
18892;4.2140116691589355
19483;1.0890249013900757
19492;0.9999999403953552
4261;0.6396735310554504
7087;0.7873240113258362
5988;3.399104118347168
9832;0.9184651374816895
1902;1.2624906301498413
2263;4.000127792358398
2583;1.4123374223709106
2990;3.3320858478546143
2996;2.7627601623535156
2997;6.527262210845947
3053;1.0000362396240234
3556;8.346528053283691
3649;1.0938955545425415
4580;10.463907241821289
5029;3.207219123840332
5054;1.2147995233535767
5075;1.7282724380493164
5392;1.0504230260849
5969;0.9995141625404358
6227;1.0001064538955688
6438;13.790131568908691
6440;3.811725378036499
6639;0.8545350432395935
6872;1.0010986328125
6927;1.9645313024520874
6960;3.556086778640747
7434;6.675325870513916
7780;1.1534596681594849
7979;0.8249850273132324
8263;2.0148091316223145
8798;0.9956076741218567
8901;0.24686092138290405
8908;-0.23302532732486725
9020;1.6873395442962646
9384;1.3143112659454346
10437;1.9179273843765259
10750;5.070139408111572
10797;3.308276891708374
11131;2.049377918243408
11167;2.3119852542877197
11613;0.726468026638031
11793;1.1438359022140503
11886;3.2313718795776367
11889;3.409388542175293
11908;1.7539278268814087
13970;0.9863336086273193
14613;95.17371368408203
14615;-16.649221420288086
16936;2.2440357208251953
17859;1.9981878995895386
512;1.4006062746047974
674;4.664654731750488
1137;1.8919705152511597
1597;6.8598527908325195
1861;1.285493016242981
2150;0.8935304284095764
3443;1.574059009552002
3490;1.681077241897583
3735;1.9204022884368896
4681;1.2098850011825562
5574;14.601522445678711
6429;1.358402967453003
6667;0.9255306124687195
6925;7.542187690734863
7843;0.41874322295188904
8732;-2.18176531791687
9626;31.730501174926758
11021;-0.7581081390380859
11161;0.9062728881835938
11225;4.363138198852539
11933;2.058669090270996
12118;3.953432083129883
12413;14.383367538452148
17397;5.948827743530273
5850;1.677858591079712
1553;0.8365005254745483
15131;9.408609390258789
39;1.2489784955978394
55;7.6993021965026855
63;1.7690191268920898
112;0.968687891960144
122;1.454453468322754
343;1.259853482246399
595;7.018730640411377
704;2.6210172176361084
1135;0.9743484854698181
1303;2.6661717891693115
1436;0.9903280138969421
1593;-0.11581824719905853
1825;3.189439296722412
1915;16.184123992919922
1949;2.8910391330718994
2101;0.41979026794433594
2165;1.0190043449401855
2172;0.9325073957443237
2447;1.000239610671997
2478;0.9841439723968506
2513;0.6133668422698975
2587;0.9625653028488159
2665;2.881049394607544
3161;17.504186630249023
3372;3.7622201442718506
3376;1.152833104133606
3379;1.6940150260925293
3450;1.1236014366149902
3726;9.447419166564941
4071;0.9991613030433655
4182;1.625069260597229
4402;7.43168830871582
4458;0.5044155120849609
4507;40.657257080078125
4908;1.9114367961883545
5057;1.2508865594863892
5284;2.130422353744507
5389;0.8149258494377136
5404;1.8430105447769165
5431;1.8335705995559692
5457;2.1362698078155518
5468;0.9998723268508911
5957;6.193907260894775
6049;1.006656289100647
6237;11.571751594543457
6744;0.9939638376235962
7282;2.1800289154052734
7448;4.501616954803467
8139;1.0000734329223633
8260;1.2875884771347046
8465;0.9874113202095032
8764;2.1812312602996826
8827;3.802297830581665
9140;0.807062029838562
9288;0.8000577688217163
9560;0.780137300491333
9849;2.4288880825042725
9932;1.130236268043518
9934;0.11551924794912338
9980;3.290494441986084
10217;1.5114339590072632
10335;0.6495355367660522
11128;2.893826961517334
11746;0.9712525010108948
12795;1.4792311191558838
12992;3.5663888454437256
12997;3.578855037689209
14188;2.5388481616973877
14616;-61.306026458740234
19326;2.1057071685791016
19674;1.2838850021362305
6938;3.0095958709716797
4944;3.244628429412842
1139;1.606200933456421
4215;2.00620436668396
5126;0.9999999403953552
91;0.1929427981376648
1253;0.011968828737735748
1257;1.2410271167755127
1823;1.91396164894104
1917;1.1065360307693481
1970;5.061663627624512
2277;0.726830780506134
4238;1.4269020557403564
4400;2.088343620300293
4778;0.9999781847000122
4785;1.4880495071411133
4889;3.998875617980957
4989;1.446411371231079
6396;-0.1084691658616066
6842;1.0179715156555176
6953;4.096712589263916
8457;1.280102014541626
9940;0.9850523471832275
18555;0.7502881288528442
19140;3.577340841293335
19533;1.0957492589950562
19847;2.127516746520996
5437;0.6039372682571411
5716;1.3353190422058105
9556;1.0337331295013428
83;1.5605303049087524
1128;2.3479182720184326
1285;1.4830244779586792
1554;1.1424474716186523
1590;0.6995843648910522
2152;1.123369812965393
2340;0.24012391269207
2353;1.000286340713501
2517;0.7607525587081909
2557;0.9697816371917725
2664;2.670569896697998
3385;1.640869379043579
3420;4.0654120445251465
3475;2.9150099754333496
3661;1.740401268005371
3813;0.7976577281951904
4146;-0.1847449094057083
4550;1.9644962549209595
4947;1.0000814199447632
5027;2.2143616676330566
5035;0.9869531989097595
5267;4.113126277923584
5311;1.8450695276260376
5459;1.1838195323944092
5790;2.145885467529297
5792;0.4178439676761627
5793;3.998528242111206
6199;1.8873661756515503
6285;1.880042552947998
6441;1.89691960811615
6442;2.633594512939453
6685;1.8696378469467163
6812;0.8262796401977539
7073;10.73382568359375
7092;3.3073055744171143
7123;2.670292854309082
7183;5.275720119476318
7436;2.2792372703552246
8512;0.693107008934021
8804;4.085864067077637
10470;0.9321330189704895
10635;1.8163598775863647
11023;3.147411584854126
19173;1.000166416168213
19279;2.3546488285064697
3434;1.4013227224349976
4074;0.9377211928367615
4137;2.318683624267578
5948;0.9987502694129944
8033;1.0001001358032227
8132;4.7582621574401855
8187;1.1317894458770752
8595;4.109840393066406
8849;1.0001540184020996
9897;4.433287620544434
10636;1.438029170036316
19368;0.9359026551246643
239;0.9609944224357605
274;11.946000099182129
294;7.627386569976807
345;1.3280243873596191
488;3.9689276218414307
656;0.9165678024291992
1136;2.3158655166625977
1527;0.9866238236427307
1592;3.1160173416137695
1837;0.7141144871711731
1960;0.4467316269874573
2239;1.025068998336792
2856;1.2131446599960327
